GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
2780,GNAT2,1,110135889,110190705,151,36,410520,5.7884,3.552e-09
56923,NMUR2,5,151761102,151819840,275,17,410520,5.7678,4.0157e-09
10807,SDCCAG3,9,139286374,139340054,277,32,410520,5.7611,4.1782e-09
83873,GPR61,1,110047494,110098487,170,31,410520,5.7607,4.188e-09
342372,PKD1L3,16,71953441,72068877,562,49,410520,5.749,4.4894e-09
66037,BOLL,2,198581603,198686036,228,39,410520,5.7307,5e-09
2779,GNAT1,3,50194043,50245129,131,25,410520,5.7129,5.5526e-09
222235,FBXL13,7,102443308,102750288,745,68,410520,5.7126,5.5642e-09
441608,OR5B3,11,58159938,58205882,243,15,410520,5.7039,5.8542e-09
202559,KHDRBS2,6,62379865,63031100,2270,68,410520,5.6712,7.0893e-09
400745,SH2D5,1,21036225,21094133,238,44,410520,5.6706,7.1157e-09
120114,FAT3,11,92012446,92639636,2020,102,410520,5.6697,7.1514e-09
56934,CA10,17,49697674,50272377,2088,139,410520,5.668,7.2239e-09
11101,ATE1,10,123489939,123723149,1089,65,410520,5.6664,7.2919e-09
1723,DHODH,16,72007643,72069316,335,41,410520,5.6539,7.8401e-09
10529,NEBL,10,21058900,21498116,1738,125,410520,5.6497,8.0365e-09
140733,MACROD2,20,13941146,16043842,8945,420,410520,5.6075,1.0261e-08
8315,BRAP,12,112069950,112158790,146,31,410520,5.5955,1.1e-08
286749,STON1-GTF2A1L,2,48722064,49013656,1496,107,410520,5.5718,1.261e-08
26115,TANC2,17,61008913,61515067,1383,59,410520,5.561,1.3414e-08
84072,HORMAD1,1,150660535,150728372,183,16,410520,5.5598,1.3507e-08
55204,GOLPH3L,1,150608701,150704672,307,19,410520,5.537,1.5382e-08
80724,ACAD10,12,112088857,112204911,205,36,410520,5.5301,1.6e-08
22797,TFEC,7,115565202,115834950,908,52,410520,5.5114,1.7799e-08
1488,CTBP2,10,126666418,126884624,1089,120,410520,5.5064,1.8311e-08
9919,SEC16A,9,139324548,139414297,413,52,410520,5.5049,1.8472e-08
7869,SEMA3B,3,50270040,50324573,126,38,410520,5.5038,1.8588e-08
11070,TMEM115,3,50382180,50431939,115,40,410520,5.5022,1.8755e-08
5695,PSMB7,9,127105744,127212752,286,50,410520,5.4803,2.1225e-08
627,BDNF,11,27666440,27778605,297,53,410520,5.474,2.1993e-08
26122,EPC2,2,149367560,149555136,586,34,410520,5.4453,2.5856e-08
54877,ZCCHC2,18,60155658,60264942,382,48,410520,5.4328,2.7733e-08
55843,ARHGAP15,2,143851899,144535921,2274,153,410520,5.4326,2.7762e-08
10234,LRRC17,7,102518344,102595558,193,37,410520,5.4311,2.8e-08
56623,INPP5E,9,139313067,139369305,256,35,410520,5.4155,3.056e-08
642597,C18orf42,18,5133672,5232507,530,68,410520,5.4134,3.0922e-08
11037,STON1,2,48722308,48835654,579,51,410520,5.4051,3.2393e-08
57463,AMIGO1,1,110039446,110087336,171,28,410520,5.3857,3.6079e-08
3362,HTR6,1,19956780,20016055,270,42,410520,5.3857,3.6083e-08
152330,CNTN4,3,2105550,3109645,5763,445,410520,5.3762,3.8029e-08
58160,NFE4,7,102578884,102629114,125,34,410520,5.3493,4.4147e-08
8416,ANXA9,1,150919499,150978114,179,34,410520,5.3403,4.6409e-08
7979,SHFM1,7,96308079,96374203,220,40,410520,5.3271,4.9899e-08
153396,TMEM161B,5,87475450,87599665,306,36,410520,5.3187,5.2266e-08
57576,KIF17,1,20980475,21079317,436,75,410520,5.3166,5.2867e-08
2901,GRIK5,19,42492468,42609278,190,69,410520,5.276,6.6e-08
23203,PMPCA,9,139270110,139328213,328,30,410520,5.272,6.7489e-08
26207,PITPNC1,17,65338397,65703379,1363,182,410520,5.2694,6.8441e-08
79446,WDR25,14,100807755,101006640,617,65,410520,5.2685,6.878e-08
5137,PDE1C,7,31781666,32374016,2816,170,410520,5.2613,7.1505e-08
6621,SNAPC4,9,139260021,139329655,388,35,410520,5.2592,7.2337e-08
29956,CERS2,1,150927649,150982479,179,34,410520,5.2582,7.275e-08
10783,NEK6,9,126984885,127124721,551,49,410520,5.2543,7.4305e-08
217,ALDH2,12,112169691,112257789,169,33,410520,5.2526,7.5e-08
9705,ST18,8,53013392,53357439,1247,138,410520,5.2501,7.6015e-08
2870,GRK6,5,176818687,176879850,157,47,410520,5.2477,7.7e-08
1520,CTSS,1,150692672,150773433,181,23,410520,5.2369,8.1648e-08
53405,CLIC5,6,45856188,46083085,920,104,410520,5.2291,8.519e-08
130132,RFTN2,2,198425524,198575774,348,43,410520,5.2283,8.5553e-08
377007,KLHL30,2,239012310,239071547,356,65,410520,5.2259,8.6654e-08
23468,CBX5,12,54614730,54708915,172,49,410520,5.2108,9.4e-08
132228,LSMEM2,3,50281458,50335545,129,38,410520,5.2077,9.5587e-08
84301,DDI2,1,15908953,16005539,380,18,410520,5.2002,9.9545e-08
9581,PREPL,2,44534746,44624001,377,34,410520,5.2,9.9624e-08
51409,HEMK1,3,50571583,50632422,140,26,410520,5.1956,1.0202e-07
5193,PEX12,17,33891814,33940656,225,38,410520,5.1866,1.0707e-07
2029,ENSA,1,150584599,150637098,172,29,410520,5.1648,1.2035e-07
2161,F12,5,176819139,176871577,137,50,410520,5.1533,1.28e-07
51592,TRIM33,1,114925399,115088781,628,44,410520,5.1527,1.2841e-07
10150,MBNL2,13,97839549,98056374,683,73,410520,5.1513,1.2932e-07
9169,SCAF11,12,46302914,46420898,271,45,410520,5.1467,1.3259e-07
389432,SAMD5,6,147794807,148068677,1471,112,410520,5.1312,1.4393e-07
342618,SLFN14,17,33864728,33921783,273,36,410520,5.1298,1.4504e-07
123016,TTC8,14,89255574,89354335,327,40,410520,5.1296,1.4517e-07
80031,SEMA6D,15,47441403,48076420,2584,106,410520,5.1098,1.6129e-07
79814,AGMAT,1,15888194,15946605,279,19,410520,5.109,1.6192e-07
10641,NPRL2,3,50374918,50423486,106,33,410520,5.1013,1.6866e-07
6248,RSC1A1,1,15951364,15998217,142,15,410520,5.0908,1.7824e-07
51161,C3orf18,3,50585456,50643458,132,22,410520,5.0844,1.8443e-07
4188,MDFI,6,41571194,41631984,283,62,410520,5.0668,2.023e-07
6519,SLC3A1,2,44467597,44557963,359,37,410520,5.0595,2.1019e-07
6925,TCF4,18,52879562,53338252,1254,107,410520,5.0342,2.3995e-07
101927254,LOC101927254,19,31630820,31730976,321,38,410520,5.0261,2.5034e-07
1534,CYB561,17,61499665,61558724,167,51,410520,5.0218,2.5589e-07
4544,MTNR1B,11,92667789,92725948,252,29,410520,5.0206,2.5751e-07
9862,MED24,17,38165350,38245889,271,37,410520,5.0192,2.595e-07
7067,THRA,17,38183446,38260120,216,51,410520,5.0163,2.6344e-07
55228,PNMAL1,19,46959748,47009820,280,29,410520,5.0152,2.6491e-07
10911,UTS2,1,7897672,7948551,263,30,410520,5.0092,2.7332e-07
405,ARNT,1,150772181,150884244,265,30,410520,5.0061,2.7771e-07
10026,PIGK,1,77544666,77720132,654,46,410520,4.999,2.8812e-07
11036,GTF2A1L,2,48809937,49013645,1059,85,410520,4.9964,2.9212e-07
219954,OR9I1,11,57875972,57921916,195,27,410520,4.9948,2.9444e-07
89894,TMEM116,12,112359086,112486023,306,22,410520,4.9901,3.0178e-07
84667,HES7,17,8013908,8062410,214,46,410520,4.9863,3.078e-07
7325,UBE2E2,3,23209498,23642296,1884,42,410520,4.9851,3.0961e-07
100505877,UBE2E2-AS1,3,23226561,23281268,228,37,410520,4.9721,3.3115e-07
5789,PTPRD,9,8304246,10647723,14228,597,410520,4.9628,3.4745e-07
9869,SETDB1,1,150863815,150947389,237,33,410520,4.9306,4.0992e-07
6844,VAMP2,17,8052465,8101293,167,33,410520,4.9228,4.2666e-07
23179,RGL1,1,183570208,183907666,1370,82,410520,4.9195,4.3376e-07
1154,CISH,3,50633885,50684262,121,23,410520,4.9144,4.4537e-07
54858,PGPEP1,19,18416397,18490763,283,46,410520,4.899,4.8158e-07
9986,RCE1,11,66575883,66624003,88,40,410520,4.8959,4.8928e-07
25799,ZNF324,19,58943412,58994945,166,34,410520,4.8901,5.0392e-07
64123,ADGRL4,1,79345449,79507495,832,52,410520,4.8831,5.2226e-07
4591,TRIM37,17,57049999,57219266,443,51,410520,4.8751,5.4387e-07
1795,DOCK3,3,50677672,51431629,1923,35,410520,4.8741,5.465e-07
1384,CRAT,9,131847073,131908070,234,22,410520,4.865,5.7226e-07
55966,AJAP1,1,4680105,4853851,1073,129,410520,4.8613,5.8299e-07
83787,ARMC10,7,102680174,102750210,156,56,410520,4.8536,6.0608e-07
64769,MEAF6,1,37945561,38015420,250,44,410520,4.8524,6.0979e-07
8911,CACNA1I,22,39931758,40095740,581,74,410520,4.8487,6.2132e-07
114818,KLHL29,2,23573298,23941483,1726,171,410520,4.8485,6.2206e-07
137970,UNC5D,8,35057975,35664068,1851,107,410520,4.8442,6.3558e-07
7867,MAPKAPK3,3,50614293,50696728,210,32,410520,4.8393,6.5151e-07
225,ABCD2,12,39935022,40048843,346,45,410520,4.8383,6.5473e-07
7691,ZNF132,19,58934181,58986589,178,34,410520,4.8377,6.5661e-07
5524,PPP2R4,9,131838183,131921225,328,22,410520,4.8342,6.6843e-07
222229,LRWD1,7,102070335,102123615,212,37,410520,4.834,6.6893e-07
196528,ARID2,12,46088494,46311820,471,58,410520,4.8307,6.8038e-07
1513,CTSK,1,150758684,150815917,118,22,410520,4.8271,6.928e-07
966,CD59,11,33714556,33793025,326,42,410520,4.8214,7.1263e-07
5091,PC,11,66605993,66760847,396,62,410520,4.8183,7.2389e-07
55663,ZNF446,19,58950910,59002601,178,36,410520,4.8153,7.3481e-07
744,MPPED2,11,30396040,30643260,923,85,410520,4.8141,7.3929e-07
80758,PRR7,5,176838796,176893287,136,27,410520,4.8115,7.4891e-07
1407,CRY1,12,107375142,107522635,490,38,410520,4.8107,7.5194e-07
80298,MTERF2,12,107361069,107415944,189,37,410520,4.8074,7.6455e-07
23261,CAMTA1,1,6810384,7839766,4122,292,410520,4.8036,7.7902e-07
78999,LRFN4,11,66589558,66637946,90,39,410520,4.7991,7.9706e-07
57469,PNMAL2,19,46984448,47034169,249,43,410520,4.7979,8.0174e-07
343450,KCNT2,1,196184913,196612690,1191,50,410520,4.7978,8.02e-07
111,ADCY5,3,122991143,123202924,725,99,410520,4.7937,8.1859e-07
222236,NAPEPLD,7,102730023,102826081,296,30,410520,4.7922,8.2489e-07
8550,MAPKAPK5,12,112245032,112341228,296,18,410520,4.7826,8.6539e-07
283459,GATC,12,120849241,120911556,233,41,410520,4.7824,8.6598e-07
10961,ERP29,12,112416152,112471024,138,19,410520,4.7801,8.7589e-07
100506012,PPP5D1,19,46974045,47139457,788,91,410520,4.7783,8.8375e-07
126859,AXDND1,1,179299855,179533870,1404,32,410520,4.7704,9.1915e-07
388569,ZNF324B,19,58927971,58979199,195,29,410520,4.7704,9.1924e-07
146853,C17orf50,17,34052890,34102098,197,38,410520,4.7653,9.43e-07
26136,TES,7,115815547,115908840,394,34,410520,4.7618,9.5952e-07
138716,RPP25L,9,34600482,34647110,139,34,410520,4.7574,9.8044e-07
91750,LIN52,14,74516656,74677117,697,31,410520,4.7557,9.8877e-07
6540,SLC6A13,12,319787,407039,414,66,410520,4.7534,1.0001e-06
158055,C9orf163,9,139342947,139390519,199,39,410520,4.7519,1.0077e-06
6452,SH3BP2,4,2759750,2852823,504,54,410520,4.7442,1.0468e-06
5187,PER1,17,8033788,8094723,228,41,410520,4.7394,1.0715e-06
1565,CYP2D6,22,42512501,42561883,212,32,410520,4.7278,1.1347e-06
11186,RASSF1,3,50357217,50413367,115,30,410520,4.7225,1.1649e-06
3250,HPR,16,72062125,72121145,223,43,410520,4.7108,1.2337e-06
23077,MYCBP2,13,77608792,77936177,927,53,410520,4.7101,1.2378e-06
80318,GKAP1,9,86344336,86479431,379,31,410520,4.7076,1.2533e-06
347736,NME9,3,137970279,138084018,255,57,410520,4.7034,1.2796e-06
165679,SPTSSB,3,161052580,161125662,328,32,410520,4.6979,1.3143e-06
388650,FAM69A,1,93288286,93462079,466,37,410520,4.6864,1.3903e-06
64170,CARD9,9,139248408,139303133,304,39,410520,4.6851,1.3993e-06
9921,RNF10,12,120937132,121025397,348,28,410520,4.6827,1.4156e-06
685,BTC,4,75661448,75754882,455,43,410520,4.6792,1.4402e-06
6461,SHB,9,37905895,38104210,863,55,410520,4.6779,1.449e-06
285464,CRIPAK,4,1350340,1399782,235,37,410520,4.6701,1.5052e-06
54715,RBFOX1,16,5254469,7773342,20253,751,410520,4.6638,1.5521e-06
11099,PTPN21,14,88922122,89056123,417,46,410520,4.6633,1.5555e-06
8655,DYNLL1,12,120872660,120946298,277,30,410520,4.6615,1.5696e-06
100131378,C11orf91,11,33709654,33757286,209,46,410520,4.6452,1.6991e-06
92935,MARS2,2,198535028,198583114,90,20,410520,4.6415,1.7296e-06
51499,TRIAP1,12,120871764,120919215,170,33,410520,4.64,1.7425e-06
196996,GRAMD2,15,72442147,72525136,232,43,410520,4.6303,1.8254e-06
51364,ZMYND10,3,50368537,50418459,112,30,410520,4.628,1.846e-06
27086,FOXP1,3,70993865,71668140,2179,192,410520,4.6237,1.8849e-06
266727,MDGA1,6,37590284,37700766,596,71,410520,4.6221,1.8991e-06
11258,DCTN3,9,34603542,34655520,146,35,410520,4.6113,2.001e-06
57560,IFT80,3,159964774,160153028,515,55,410520,4.6109,2.0046e-06
4649,MYO9A,15,72104632,72445440,886,38,410520,4.6105,2.0081e-06
23195,MDN1,6,90342494,90564442,704,54,410520,4.6102,2.0113e-06
5799,PTPRN2,7,157321750,158415482,5650,356,410520,4.6058,2.0541e-06
728489,DNLZ,9,139246352,139303111,310,39,410520,4.598,2.1331e-06
7369,UMOD,16,20334373,20399200,260,39,410520,4.5978,2.1347e-06
1627,DBN1,5,176873613,176935694,172,49,410520,4.5915,2.2006e-06
84274,COQ5,12,120931082,121001964,281,24,410520,4.591,2.2056e-06
26271,FBXO5,6,153281658,153339740,222,27,410520,4.5806,2.3183e-06
201514,ZNF584,19,58884245,58939694,276,34,410520,4.5757,2.3728e-06
79882,ZC3H14,14,88994253,89089853,277,46,410520,4.5711,2.426e-06
123228,SENP8,15,72371599,72443311,177,31,410520,4.5677,2.4656e-06
116135,LRRC3B,3,26629300,26762267,505,62,410520,4.5669,2.4754e-06
51367,POP5,12,121006848,121054201,192,41,410520,4.5609,2.5467e-06
9991,PTBP3,9,114969995,115130944,644,32,410520,4.5588,2.5724e-06
342371,ATXN1L,16,71844894,71901236,186,39,410520,4.5575,2.5878e-06
83941,TM2D1,1,62136718,62226095,304,41,410520,4.5542,2.6291e-06
667,DST,6,56312785,56854426,1558,60,410520,4.5406,2.8054e-06
91748,ELMSAN1,14,74171825,74291988,422,72,410520,4.5369,2.8543e-06
63979,FIGNL1,7,50501827,50553088,246,30,410520,4.5352,2.8777e-06
79703,C11orf80,11,66477207,66623997,262,59,410520,4.5319,2.9229e-06
23367,LARP1,5,154027224,154207167,565,62,410520,4.527,2.992e-06
9759,HDAC4,2,239959864,240358346,1928,170,410520,4.5224,3.0575e-06
7534,YWHAZ,8,101920804,102000717,287,34,410520,4.5222,3.0595e-06
8567,MADD,11,47255927,47361582,345,32,410520,4.5188,3.1096e-06
219956,OR9Q1,11,57756353,57959059,923,45,410520,4.5063,3.2977e-06
5315,PKM,15,72481370,72558901,218,41,410520,4.4976,3.437e-06
5126,PCSK2,20,17171752,17475223,1489,96,410520,4.4959,3.4646e-06
23451,SF3B1,2,198246698,198334815,200,50,410520,4.4918,3.5316e-06
54516,MTRF1L,6,153298400,153358925,215,35,410520,4.4902,3.5586e-06
100529241,HSPE1-MOB4,2,198329721,198428423,215,46,410520,4.4882,3.5912e-06
1803,DPP4,2,162838751,162966052,427,60,410520,4.4864,3.6225e-06
144100,PLEKHA7,11,16799207,17070963,1111,79,410520,4.4775,3.7761e-06
3178,HNRNPA1,12,54639480,54690871,98,34,410520,4.4709,3.8949e-06
118,ADD1,4,2810454,2941803,535,60,410520,4.4626,4.0492e-06
8683,SRSF9,12,120889471,120942558,194,29,410520,4.4605,4.0879e-06
9798,IST1,16,71893311,71974542,277,31,410520,4.4595,4.1071e-06
25804,LSM4,19,18407040,18469001,239,47,410520,4.4558,4.1796e-06
55327,LIN7C,11,27505965,27563326,169,35,410520,4.4536,4.2224e-06
80219,COQ10B,2,198283231,198349851,140,40,410520,4.4493,4.3068e-06
3609,ILF3,19,10729937,10813095,240,38,410520,4.4478,4.3381e-06
10241,CALCOCO2,17,46873350,46952607,260,27,410520,4.446,4.3737e-06
51068,NMD3,3,160904050,160980082,237,35,410520,4.445,4.3936e-06
80018,NAA25,12,112454493,112581826,267,29,410520,4.4446,4.4031e-06
57171,DOLPP1,9,131808383,131862717,153,33,410520,4.4444,4.406e-06
283450,HECTD4,12,112587992,112855113,580,39,410520,4.4429,4.4385e-06
3240,HP,16,72053470,72104955,193,34,410520,4.4393,4.5117e-06
388276,C16orf97,16,52050264,52142847,370,51,410520,4.4388,4.524e-06
286827,TRIM59,3,160143291,160202626,211,41,410520,4.4379,4.542e-06
81890,QTRT1,19,10777112,10834043,169,36,410520,4.4378,4.5448e-06
162333,MARCH10,17,60768675,60920705,568,69,410520,4.4361,4.5792e-06
116412,ZNF837,19,58868990,58927389,269,39,410520,4.4347,4.6106e-06
10051,SMC4,3,160082078,160162755,248,50,410520,4.4318,4.6724e-06
4329,ALDH6A1,14,74514365,74586196,321,23,410520,4.4285,4.744e-06
54511,HMGCLL1,6,55289171,55479012,961,53,410520,4.4266,4.7856e-06
55007,FAM118A,22,45670081,45747836,379,41,410520,4.4264,4.7915e-06
25843,MOB4,2,198345295,198428423,190,43,410520,4.426,4.7993e-06
55565,ZNF821,16,71883583,71953093,223,37,410520,4.4259,4.8021e-06
22843,PPM1E,17,56798230,57072540,679,41,410520,4.4259,4.8023e-06
284406,ZFP82,19,36872861,36944550,218,40,410520,4.423,4.8659e-06
89884,LHX4,1,180164433,180254188,451,79,410520,4.423,4.8673e-06
100271927,RASA4B,7,102113586,102193224,22,9,410520,4.4131,5.0949e-06
2592,GALT,9,34611586,34660595,134,31,410520,4.4131,5.0956e-06
57654,UVSSA,4,1306043,1391837,462,40,410520,4.4069,5.2421e-06
9736,USP34,2,61404590,61732868,1092,48,410520,4.4044,5.305e-06
1271,CNTFR,9,34541425,34625713,290,39,410520,4.4028,5.344e-06
54879,ST7L,1,113056140,113197040,411,39,410520,4.4014,5.3781e-06
5921,RASA1,5,86529070,86697743,409,49,410520,4.3966,5.497e-06
6311,ATXN2,12,111880018,112072480,395,52,410520,4.393,5.59e-06
84321,THOC3,5,175376534,175430318,8,3,410520,4.3905,5.6537e-06
3329,HSPD1,2,198341308,198399998,117,33,410520,4.3903,5.66e-06
84263,HSDL2,9,115107189,115244685,592,36,410520,4.3788,5.9658e-06
64478,CSMD1,8,2782875,4887328,22652,721,410520,4.3721,6.1515e-06
118987,PDZD8,10,119019936,119169951,567,30,410520,4.3634,6.4041e-06
256472,TMEM151A,11,66024373,66074135,114,30,410520,4.3629,6.4162e-06
22808,MRAS,3,138031490,138134377,300,27,410520,4.3625,6.4279e-06
254263,CNIH2,11,66010672,66061685,110,26,410520,4.3623,6.435e-06
138715,ARID3C,9,34611455,34663011,139,32,410520,4.3603,6.4942e-06
11328,FKBP9,7,32962005,33056543,345,50,410520,4.36,6.5018e-06
5452,POU2F2,19,42580262,42671625,170,33,410520,4.3522,6.7383e-06
55690,PACS1,11,65802747,66022218,521,33,410520,4.3509,6.7784e-06
5909,RAP1GAP,1,21912708,22031010,557,85,410520,4.3482,6.8631e-06
1813,DRD2,11,113270317,113381413,416,51,410520,4.3477,6.8801e-06
23331,TTC28,22,28364002,29110853,2116,74,410520,4.3449,6.9671e-06
5439,POLR2J,7,102103547,102154446,89,18,410520,4.34,7.1226e-06
1337,COX6A1,12,120840893,120888545,183,36,410520,4.3358,7.2624e-06
401190,RGS7BP,5,63766774,63919285,554,69,410520,4.3289,7.4911e-06
27237,ARHGEF16,1,3336147,3407677,362,48,410520,4.3256,7.606e-06
