trait_key,trait_display,trait_category,VARIABLE,cluster_id_numeric,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,NGENES,BETA,BETA_STD,SE,P,log10_neg_P,bonferroni_significant,rank_within_trait,independent,independent_rank,cluster_id,n_cells
t2d_xue2018,T2D,metabolic / body-mediated,Cluster242,242,MGE_242,MGE interneuron,NEUR,,"Cerebral cortex: 90.8%, Hippocampus: 4.6%, Basal forebrain: 1.8%","Human M1C: 6.8%, Human MTG: 6.4%, Human A32: 5.4%","AC022905.1, AC113347.4, MCUB, ELFN1, DCN, FBN2, SLC27A6, TNFSF15, SST, LINC02397",15742,16.009,0.020667,7.2773,0.013917,1.8564543727615779,False,25,,,242,15796.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster231,231,EMSN_231,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 60.2%, Basal forebrain: 16.4%, Cerebral cortex: 13.7%","Human CMN: 15.9%, Human CEN: 12.8%, Human SI: 11.6%","LMNTD1, NPFFR2, AC012078.2, ZNF736P9Y, GABRQ, EYA2, PCDH11Y, CAPSL, DRAXIN, ITGA6",15742,15.226,0.020512,6.97,0.014473,1.839441437892442,False,26,,,231,2372.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster310,310,URL_310,Upper rhombic lip,NEUR,VGLUT1,"Cerebellum: 52.4%, Pons: 26.2%, Medulla: 15.1%","Human CBV: 34.8%, Human PnAN: 19.7%, Human CbDN: 13.1%","CBLN3, AC092957.1, CRTAM, AC021698.1, LINC01036, AC073225.1, LINC01798, SLC22A31, AC044798.3, AC020659.1",15742,8.3495,0.020738,3.8853,0.015828,1.8005739584060099,False,27,,,310,33405.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster57,57,Astro_57,Astrocyte,ASTRO,,"Hippocampus: 66.8%, Basal forebrain: 25.3%, Cerebral cortex: 4.0%","Human DGR-CA4Rpy: 26.6%, Human SEP: 21.1%, Human DGU-CA4Upy: 19.9%","CD38, OBI1-AS1, FGFR3, AL627316.1, AC012405.1, AL137139.2, TNC, LINC02649, GLI3, SLC14A1",15742,6.5121,0.019978,3.0327,0.015894,1.7987667913191254,False,28,,,57,6925.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster35,35,OPC_35,Oligodendrocyte precursor,OPC,,"Cerebral cortex: 62.3%, Hippocampus: 21.4%, Basal forebrain: 6.5%","Human A35r: 17.0%, Human Sub: 9.1%, Human MTG: 8.0%","AC004852.2, PDGFRA, GPNMB, GPR17, AL512308.1, OLIG2, COL20A1, CSPG4, OLIG1, AC117464.1",15742,8.3558,0.020633,3.9049,0.016195,1.7906190476538042,False,29,,,35,23965.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster341,341,Splat_341,Splatter,NEUR,VGLUT2,"Pons: 98.8%, Medulla: 1.2%, Cerebral cortex: 0.0%","Human DTg: 81.3%, Human PnEN: 11.1%, Human PnAN: 4.7%","EBF2, EBF3, AC079160.1, EBF1, DRGX, LINC01798, LINC01645, CNGA3, AC096719.1, LBX1-AS1",15742,8.9462,0.019457,4.2111,0.016828,1.7739674966550414,False,30,,,341,342.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster284,284,CGE_284,CGE interneuron,NEUR,GABA,"Cerebral cortex: 74.7%, Amygdala: 9.9%, Hippocampus: 9.3%","Human M1C: 5.9%, Human MEC: 5.8%, Human MTG: 4.9%","AC011990.1, PCDH18, CXCL14, LINC01931, KMO, PTGFR, LINC02397, AL136114.1, LINC02144, VIP",15742,13.686,0.019947,6.4908,0.017503,1.7568875072118342,False,31,,,284,9109.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster386,386,Splat_386,Splatter,NEUR,VGLUT2,"Medulla: 98.2%, Pons: 1.2%, Midbrain: 0.6%","Human MoRF-MoEN: 55.1%, Human MoSR: 38.9%, Human MoAN: 4.2%","TACR3, LINC01876, AC074099.1, HOXB3, HSPD1P8, POU4F1, PGR-AS1, PGR, LINC02742, HOXA3",15742,10.235,0.018715,4.9177,0.018718,1.7277405570597777,False,32,,,386,167.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster52,52,Astro_52,Astrocyte,ASTRO,,"Cerebral cortex: 90.3%, Hypothalamus: 3.9%, Hippocampus: 2.2%","Human MTG: 14.9%, Human STG: 7.9%, Human TH-TL: 6.2%","LINC01727, FGFR3, LINC00499, ZNF98, PRDM16-DT, F3, GJB6, PAPLN, GJA1, OAF",15742,5.6943,0.01943,2.7598,0.019554,1.7087643891512123,False,33,,,52,25484.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster311,311,URL_311,Upper rhombic lip,NEUR,VGLUT1,"Cerebellum: 72.7%, Medulla: 10.3%, Pons: 8.2%","Human CBV: 33.7%, Human CBL: 23.0%, Human CbDN: 16.1%","CBLN3, AC073225.1, AC092957.1, CRTAM, SLC22A31, CDH15, PRR35, LINC01798, FAT2, AC044798.3",15742,6.6255,0.019582,3.2175,0.019747,1.7044988738303768,False,34,,,311,97038.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster222,222,EMSN_222,Eccentric medium spiny neuron,NEUR,GABA,"Basal forebrain: 93.9%, Thalamus: 1.9%, Cerebral cortex: 1.8%","Human Pu: 38.7%, Human CaB: 28.3%, Human NAC: 12.1%","AL445584.2, CASZ1, AC022133.2, LINC01735, TAC1, LOXHD1, C6orf141, PENK, FBXL21P, SLC35D3",15742,10.148,0.018615,5.0093,0.0214,1.6695862266508092,False,35,,,222,2826.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster244,244,MGE_244,MGE interneuron,NEUR,GABA,"Cerebral cortex: 77.4%, Amygdala: 13.7%, Hippocampus: 6.5%","Human MEC: 5.8%, Human MTG: 5.5%, Human LEC: 5.4%","NPY, SST, AC011586.2, LINC01687, ELFN1, MSR1, MCUB, ADAMTS12, CORT, TAC3",15742,12.206,0.018419,6.0416,0.021685,1.6638405735152193,False,36,,,244,1172.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster239,239,MGE_239,MGE interneuron,NEUR,GABA,"Cerebral cortex: 95.4%, Hippocampus: 1.5%, Basal forebrain: 1.2%","Human M1C: 10.0%, Human MTG: 6.9%, Human A29-A30: 5.1%","AC022905.1, NMU, MAFB, SCARA5, PRDM1, TRBC2, MYO5B, PDCL2, BLM, PNOC",15742,14.157,0.019183,7.08,0.022782,1.6424081524765592,False,37,,,239,6114.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster243,243,MGE_243,MGE interneuron,NEUR,GABA,"Cerebral cortex: 96.3%, Hippocampus: 1.4%, Basal forebrain: 1.1%","Human MTG: 8.2%, Human A40: 5.9%, Human M1C: 4.5%","LINC01687, AC011586.2, AC113347.4, MSR1, HPGD, AC011586.1, CMTM8, SST, DCN, AOX1",15742,13.121,0.018977,6.5929,0.023296,1.6327186423670568,False,38,,,243,16126.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster209,209,MSN_209,Medium spiny neuron,NEUR,GABA,"Basal forebrain: 96.3%, Thalamus: 2.9%, Amygdala: 0.6%","Human CaB: 77.9%, Human Pu: 8.2%, Human NAC: 5.1%","AL450332.1, AL139379.1, LINC02137, AC004551.1, AC015631.1, LINC02462, AL445584.2, LPL, PLEK, CA12",15742,6.8776,0.016865,3.5057,0.024902,1.6037657712142002,False,39,,,209,11410.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster295,295,CGE_295,CGE interneuron,NEUR,GABA,"Cerebral cortex: 67.0%, Amygdala: 17.8%, Hippocampus: 8.6%","Human M1C: 5.2%, Human MEC: 5.2%, Human BL: 4.2%","VIP, EREG, CRH, AC013265.1, TAC3, SLC6A2, AC062021.1, AL391832.4, SP8, PTHLH",15742,10.541,0.018212,5.4709,0.027012,1.568443258951855,False,40,,,295,4922.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster293,293,CGE_293,CGE interneuron,NEUR,GABA,"Cerebral cortex: 70.3%, Hippocampus: 15.1%, Amygdala: 8.5%","Human MEC: 5.0%, Human MTG: 5.0%, Human M1C: 4.3%","VIP, PTHLH, TAC3, AC020930.1, IQGAP2, HS3ST3A1, AC013265.1, AL391832.4, LAMA3, SLC22A3",15742,11.512,0.017891,6.0561,0.028668,1.5426026042024974,False,41,,,293,20104.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster203,203,DG_203,Hippocampal dentate gyrus,NEUR,VGLUT1,"Hippocampus: 98.3%, Midbrain: 1.4%, Cerebral cortex: 0.2%","Human DGU-CA4Upy: 42.8%, Human DGR-CA4: 13.9%, Human DGR-CA4Rpy: 13.6%","AC097528.1, LINC02248, AC097487.1, AC092110.1, AC079772.1, AC009878.2, COL6A3, AL445985.1, GRP, AL161629.1",15742,10.519,0.017505,5.5529,0.029098,1.5361368604578587,False,42,,,203,8378.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster41,41,COP_41,Committed oligodendrocyte precursor,OLIGO,,"Amygdala: 24.7%, Hypothalamus: 23.3%, Basal forebrain: 20.2%","Human HTHso: 18.1%, Human La: 17.3%, Human GPe: 16.1%","OPALIN, LINC01608, CD22, CDH1, FA2H, LINC01099, LINC01792, MYRF, LINC00639, AC110285.1",15742,6.9226,0.01736,3.6663,0.029513,1.529986642169836,False,43,,,41,1310.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster207,207,MSN_207,Medium spiny neuron,NEUR,GABA,"Basal forebrain: 92.9%, Thalamus: 4.1%, Amygdala: 1.9%","Human Pu: 54.1%, Human CaB: 28.2%, Human GPe: 5.8%","GPR6, AL139379.1, DRD2, AC073325.1, ADORA2A, LINC02137, PENK, GPR88, AL450332.1, LPL",15742,9.6991,0.017336,5.1393,0.029575,1.529075246700032,False,44,,,207,20569.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster156,156,Amex_156,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 78.4%, Hippocampus: 19.2%, Cerebral cortex: 2.3%","Human CMN: 38.0%, Human BL: 24.7%, Human CA1U-CA2U-CA3U: 16.5%","CAPN8, TACR3, TG, AC099565.1, CERS3-AS1, TRHR, AL392086.3, AL136985.3, AL136441.1, DSP",15742,11.938,0.017185,6.3742,0.030553,1.5149461399393145,False,45,,,156,5433.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster309,309,URL_309,Upper rhombic lip,NEUR,VGLUT1 VGLUT2,"Pons: 89.0%, Cerebellum: 8.6%, Medulla: 1.6%","Human PnEN: 37.8%, Human PnAN: 28.2%, Human PB: 12.3%","AC017037.5, AC108517.2, AC084740.1, LMX1A, ABCA13, AC092957.1, TMEM255B, CBLN1, CPLX4, AC080079.2",15742,8.7027,0.017686,4.6633,0.031019,1.5083722072149441,False,46,,,309,373.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster177,177,Misc_177,Miscellaneous,NEUR,VGLUT1 VGLUT2,"Hippocampus: 68.2%, Midbrain: 20.5%, Cerebral cortex: 10.8%","Human Sub: 39.5%, Human CA1-2R: 23.8%, Human SC: 20.4%","AC008662.1, AC097528.1, LINC01339, COBLL1, AC018680.1, VIPR2, AC091096.1, LINC01524, LINC02143, AL109930.1",15742,12.282,0.017283,6.5821,0.031036,1.5081342568039522,False,47,,,177,3941.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster294,294,CGE_294,CGE interneuron,NEUR,GABA,"Cerebral cortex: 64.4%, Hippocampus: 14.7%, Amygdala: 10.8%","Human MEC: 5.3%, Human M1C: 5.2%, Human Cla: 4.7%","VIP, ABI3BP, PTHLH, IQGAP2, TAC3, CRH, DLX1, AC104129.1, NPR3, LAMA3",15742,12.64,0.017557,6.8273,0.032065,1.493968755746742,False,48,,,294,14134.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster54,54,Astro_54,Astrocyte,ASTRO,,"Cerebral cortex: 38.8%, Hippocampus: 33.1%, Amygdala: 22.1%","Human A35r: 18.3%, Human CA1: 15.4%, Human Sub: 12.0%","ETNPPL, LINC00499, GLI3, OBI1-AS1, FGFR3, PAPLN, AC097518.2, GJA1, AL160272.2, RANBP3L",15742,5.7044,0.017211,3.101,0.032932,1.482381893260517,False,49,,,54,24168.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster221,221,MSN_221,Medium spiny neuron,NEUR,GABA,"Basal forebrain: 78.8%, Amygdala: 9.0%, Cerebral cortex: 6.5%","Human SI: 19.8%, Human Pu: 16.4%, Human NAC: 15.6%","AC048352.1, GPR6, LINC01305, DRD2, AC005482.1, RDH10, SIX3, LOXHD1, AC023905.1, AL392086.1",15742,9.103,0.016902,5.0388,0.035427,1.4506656226769554,False,50,,,221,2571.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster201,201,DG_201,Hippocampal dentate gyrus,NEUR,VGLUT1,"Hippocampus: 99.9%, Midbrain: 0.1%, Thalamus: 0.0%","Human DGU-CA4Upy: 34.3%, Human DGR-CA4: 34.3%, Human DGR-CA4Rpy: 14.6%","AC097487.1, AC097528.1, COL6A3, NTF3, LINC01697, ANKRD20A19P, AL672167.1, LINC01324, AC092110.1, AL445985.1",15742,10.872,0.016732,6.0567,0.036333,1.4396987411503608,False,51,,,201,18996.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster312,312,URL_312,Upper rhombic lip,NEUR,VGLUT1,"Medulla: 61.0%, Pons: 34.8%, Cerebellum: 3.6%","Human MoAN: 47.2%, Human PnAN: 33.2%, Human MoSR: 8.2%","TTR, CBLN3, AC073225.1, AC092957.1, MSR1, CRTAM, LINC01798, AL359208.1, AC044798.3, SLC22A31",15742,5.4647,0.017846,3.0552,0.036848,1.433586079379844,False,52,,,312,5392.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster340,340,Splat_340,Splatter,NEUR,VGLUT2,"Pons: 88.3%, Midbrain: 9.5%, Thalamus: 1.6%","Human PB: 67.1%, Human DTg: 14.6%, Human PnEN: 5.1%","PTH2, ONECUT1, LHX9, MAB21L2, PRDM6, AC016044.1, DLK1, LINC01798, C1QL1, ONECUT3",15742,7.401,0.016089,4.1776,0.038245,1.4174253347416887,False,53,,,340,547.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster426,426,EMSN_426,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 81.9%, Cerebral cortex: 10.0%, Thalamus: 3.2%","Human CEN: 36.3%, Human CMN: 31.4%, Human BM: 8.7%","LINC01497, NPFFR2, DGKK, PAX6, SCN5A, EYA2, AL161629.1, LINC01305, NPNT, AL592156.1",15742,14.618,0.016242,8.2856,0.038857,1.4105307326538825,False,54,,,426,1600.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster335,335,Splat_335,Splatter,NEUR,VGLUT2,"Medulla: 78.3%, Pons: 15.9%, Midbrain: 4.8%","Human IO: 70.8%, Human PnRF: 13.5%, Human MoSR: 3.2%","HSPD1P8, AC092445.1, LINC00331, POU4F1, TES, HOXD3, AC096773.1, PDLIM1, AC093772.1, LINC00581",15742,6.1031,0.017118,3.4608,0.038922,1.4098048516861297,False,55,,,335,993.0
t2d_xue2018,T2D,metabolic / body-mediated,Cluster216,216,MSN_216,Medium spiny neuron,NEUR,GABA,"Basal forebrain: 40.9%, Amygdala: 26.3%, Hypothalamus: 18.3%","Human SI: 36.9%, Human BNST: 19.4%, Human HTHpo: 16.1%","DRD2, MYO3A, PENK, ADORA2A, LINC01833, GPR6, LINC02462, AL020994.2, P2RY1, SIX3",15742,11.01,0.016373,6.2649,0.039436,1.4041071420580515,False,56,,,216,5720.0
